X,Y
138.667,111.000
139.000,111.333
139.000,111.667
139.333,112.000
139.667,112.333
139.667,112.667
139.667,113.000
139.667,113.333
139.667,114.000
140.000,114.333
140.000,115.000
140.000,115.333
140.000,116.000
140.000,116.333
140.000,116.667
140.333,117.333
140.333,118.333
140.333,118.667
140.667,119.000
140.667,119.667
141.000,120.333
141.333,120.667
141.333,121.333
141.333,121.667
141.667,122.000
141.667,122.333
142.000,122.667
142.000,123.333
142.000,123.667
142.000,124.000
142.000,124.333
142.000,124.667
142.000,125.000
142.000,125.667
142.000,126.000
142.000,126.333
142.000,127.000
142.000,127.333
142.333,128.000
142.333,128.333
142.333,128.667
142.333,129.333
142.667,129.667
142.667,130.000
142.667,130.333
142.667,131.000
143.000,132.000
143.000,133.667
143.000,135.333
143.000,136.000
143.000,137.000
143.000,137.667
143.000,138.667
143.333,139.333
143.333,140.000
143.333,140.667
143.333,141.333
143.333,142.000
143.333,142.333
143.333,143.000
143.333,143.333
143.333,144.000
143.333,144.333
143.333,144.667
143.333,145.000
143.333,145.333
143.333,145.667
143.333,146.000
143.333,146.333
143.333,147.000
143.333,147.333
143.333,147.667
143.333,148.000
143.333,148.667
143.000,149.000
142.667,149.667
142.667,150.333
142.333,150.667
142.000,151.000
142.000,151.333
142.000,151.667
141.667,151.667
141.667,152.000
141.667,152.333
141.333,152.667
141.333,153.000
141.000,153.333
141.000,153.667
140.667,154.000
140.333,154.333
140.000,154.667
139.667,155.000
139.000,155.333
138.667,155.667
138.333,156.333
138.000,156.667
137.667,157.333
137.333,157.667
137.000,158.000
136.667,158.333
136.333,159.000
136.000,159.333
135.667,159.667
135.667,160.333
135.333,160.667
135.000,161.000
135.000,161.333
134.667,161.667
134.667,162.000
134.333,162.333
134.333,162.667
134.000,163.333
133.667,163.667
133.667,164.000
133.333,164.333
133.333,165.333
133.333,165.667
133.000,166.000
133.000,166.667
132.667,167.333
132.667,167.667
132.667,168.333
132.667,168.667
132.333,169.000
132.000,169.667
132.000,170.000
132.000,170.667
131.667,171.000
131.333,171.667
131.333,172.000
131.000,172.667
131.000,173.000
130.667,173.333
130.667,173.667
130.333,174.333
130.333,174.667
130.000,175.333
129.667,175.667
129.333,176.333
129.333,177.000
129.000,177.333
129.000,178.000
128.667,178.667
128.333,179.333
128.000,179.667
127.333,180.667
127.000,181.333
126.667,182.000
126.333,182.333
126.000,182.667
126.000,183.333
125.667,183.667
125.333,184.333
125.000,185.000
125.000,185.333
124.667,185.667
124.667,186.000
124.333,186.667
124.000,187.000
124.000,187.333
123.667,187.667
123.333,188.000
123.333,188.333
122.667,189.333
122.667,189.667
122.667,189.667
122.667,190.000
122.667,190.333
122.333,191.000
122.333,191.333
122.333,191.667
122.333,192.000
122.333,192.333
122.333,192.667
122.333,193.000
122.333,193.333
122.333,193.667
122.333,194.000
122.333,194.333
122.333,194.667
122.333,195.000
122.667,195.000
122.667,195.333
122.667,195.667
122.667,196.000
122.667,196.333
122.667,196.667
122.667,197.000
122.667,197.333
123.000,197.667
123.000,198.000
123.000,198.333
123.333,199.000
123.667,199.333
123.667,200.000
124.000,200.333
124.000,200.667
124.000,201.000
124.333,201.333
124.667,201.667
124.667,202.000
124.667,202.333
125.000,202.667
125.000,203.000
125.333,203.667
125.333,204.000
125.333,204.333
125.667,205.000
126.000,205.000
126.333,205.667
127.000,206.000
127.333,206.333
127.667,206.667
127.667,207.000
128.000,207.333
128.333,208.000
128.667,208.667
129.000,209.333
129.333,209.667
129.333,210.333
129.667,210.667
130.000,211.000
130.333,211.667
130.667,211.667
131.333,212.000
131.667,212.667
132.000,212.667
132.000,213.000
132.333,213.333
132.667,213.667
133.000,214.000
133.333,214.333
133.333,214.667
133.667,215.000
134.000,215.333
134.000,215.667
134.000,216.000
134.333,216.333
134.667,216.667
135.000,217.000
135.333,217.333
135.667,217.667
136.000,218.000
136.333,218.000
136.333,218.333
136.667,218.667
137.000,218.667
137.333,219.000
137.667,219.333
138.000,219.333
138.333,219.667
138.667,220.000
139.000,220.333
139.333,220.333
139.333,220.667
139.667,221.000
140.333,221.333
140.667,221.667
141.000,222.000
141.333,222.333
141.667,222.667
142.000,223.333
142.333,223.333
142.667,223.667
143.000,223.667
143.000,224.000
143.333,224.333
143.333,224.667
143.667,225.000
144.000,225.333
144.333,225.667
144.667,226.333
145.000,226.667
145.333,227.000
145.333,227.333
145.667,227.667
145.667,228.000
146.000,228.333
146.667,229.667
146.667,230.000
146.667,230.333
147.000,230.667
147.000,231.000
147.333,231.333
147.333,231.667
147.667,231.667
148.000,232.000
148.000,232.333
148.333,232.667
148.333,233.000
148.667,233.333
148.667,233.667
149.000,234.667
149.000,235.000
149.000,235.333
149.333,235.667
149.667,236.000
150.000,236.667
150.000,237.000
150.333,237.333
150.667,237.333
150.667,237.667
151.000,238.000
151.333,238.333
151.333,239.000
151.667,239.333
151.667,239.667
152.000,240.000
152.000,240.333
152.333,240.667
152.667,241.000
152.667,241.333
153.000,241.667
153.333,241.667
153.333,242.333
153.667,242.333
154.000,242.667
154.000,243.000
154.333,243.667
154.333,244.000
154.667,244.333
155.000,244.667
155.333,245.333
155.667,245.333
156.000,246.000
156.000,246.333
156.667,246.667
156.667,247.000
156.667,247.333
157.333,248.000
157.333,248.667
157.667,249.000
158.000,249.333
158.333,249.667
158.333,250.000
158.667,250.333
159.000,250.667
159.000,251.000
159.667,252.000
160.000,252.333
160.333,253.000
160.667,253.667
160.667,254.000
161.000,254.333
161.000,254.667
161.333,255.333
161.333,255.667
161.667,256.000
161.667,256.333
162.000,257.000
162.333,257.667
162.333,258.000
162.667,258.667
163.000,259.000
163.333,259.333
163.667,259.667
164.000,260.000
164.333,260.333
164.333,260.667
164.667,261.000
165.000,261.333
165.000,261.667
165.000,262.000
165.333,262.333
165.667,262.667
165.667,263.000
165.667,263.333
166.000,263.667
166.000,264.000
166.000,264.333
166.333,264.667
166.333,265.000
166.333,265.333
166.667,265.667
167.000,266.667
167.000,267.333
167.000,267.667
167.333,268.333
167.667,268.667
167.667,269.333
168.000,270.000
168.333,270.333
168.333,270.667
168.667,270.667
168.667,271.333
169.000,271.667
169.000,272.000
169.000,272.667
169.333,273.000
169.333,273.667
169.667,273.667
169.667,274.333
170.000,274.667
170.333,275.000
170.333,275.333
170.667,275.667
170.667,276.000
171.000,276.667
171.000,277.000
171.333,277.333
171.333,277.667
171.333,278.000
171.667,278.000
171.667,278.333
171.667,278.667
172.000,279.000
172.333,279.333
172.667,279.667
172.667,280.000
172.667,280.333
173.000,280.333
173.000,280.667
173.000,281.333
173.333,281.667
173.667,282.000
173.667,282.333
174.000,282.667
174.333,283.000
174.667,283.333
175.000,284.000
175.333,284.667
176.000,285.000
177.333,286.333
178.000,287.000
178.333,287.000
179.000,287.667
179.667,288.333
180.000,288.333
180.333,288.667
180.667,289.333
181.000,290.000
181.333,290.000
181.667,290.333
182.000,290.667
182.000,291.000
182.667,291.333
183.667,292.000
184.333,292.667
184.667,293.000
185.000,293.667
185.667,294.000
186.333,294.333
186.667,294.667
187.000,295.000
187.667,295.333
188.000,295.333
188.667,295.667
189.000,296.000
189.333,296.000
189.667,296.333
190.000,296.667
190.667,297.000
191.333,297.333
192.000,298.333
192.667,298.667
193.000,298.667
193.667,299.000
194.000,299.333
194.333,299.667
195.000,300.000
195.333,300.333
195.667,300.333
196.333,300.667
196.333,301.000
197.333,301.333
197.667,301.667
198.000,302.333
198.333,302.667
198.667,303.333
199.333,303.667
200.333,304.667
200.667,305.000
201.667,305.333
202.000,305.667
202.667,306.333
203.333,306.667
204.000,307.333
204.333,307.667
205.000,308.667
205.333,309.000
205.667,309.333
206.000,309.667
206.333,310.333
206.667,310.667
207.000,311.000
207.333,311.667
207.667,312.333
208.333,312.667
208.667,313.000
209.333,313.667
209.667,314.000
210.333,314.667
210.667,315.000
211.000,315.333
212.333,316.333
212.667,317.333
213.000,317.667
213.333,318.333
213.667,318.667
214.333,319.333
214.667,319.667
215.000,320.000
215.333,320.667
215.667,321.000
216.000,321.333
216.333,321.667
216.667,322.000
217.000,322.333
217.333,322.667
218.000,323.667
218.333,323.667
218.667,324.000
219.000,324.333
219.000,324.667
219.333,325.000
219.667,325.333
220.000,326.000
220.000,326.333
220.333,326.667
220.667,327.000
221.333,327.333
221.667,327.333
222.000,327.667
222.333,328.000
222.667,328.000
222.667,328.333
223.000,328.333
223.333,328.667
223.333,329.000
223.667,329.000
223.667,329.333
224.000,329.667
225.000,330.000
225.333,330.000
225.667,330.333
226.000,330.333
226.333,330.333
226.667,330.667
227.000,331.000
227.333,331.000
227.333,331.333
228.000,331.333
228.333,331.333
228.667,331.333
229.000,331.667
229.667,331.667
230.000,332.000
230.333,332.000
231.000,332.333
231.333,332.333
231.667,332.333
232.000,332.667
232.667,332.667
233.000,333.000
233.667,333.333
235.000,333.667
235.667,333.667
236.667,334.000
237.333,334.000
238.333,334.000
239.000,334.000
239.667,334.000
240.333,334.333
241.000,334.333
241.333,334.667
241.667,334.667
242.000,335.000
242.333,335.000
243.000,335.000
243.333,335.333
243.667,335.333
244.333,335.333
244.667,335.667
245.333,335.667
245.667,335.667
245.667,336.000
246.000,336.000
246.333,336.000
246.667,336.000
247.000,336.000
248.000,336.333
248.333,336.333
248.667,336.333
249.000,336.333
249.333,336.667
249.667,336.667
250.000,336.667
251.000,337.000
251.000,337.333
251.333,337.333
252.000,337.333
252.667,337.667
253.333,337.667
253.667,338.000
254.667,338.333
255.667,339.000
256.000,339.000
256.333,339.333
257.000,339.333
257.333,339.667
257.667,339.667
259.333,340.333
259.667,340.333
260.333,340.667
261.000,341.000
261.667,341.000
262.667,341.333
263.333,341.667
263.333,342.000
264.000,342.333
264.333,342.333
265.333,342.667
267.000,343.667
267.667,344.000
268.667,344.000
269.333,344.333
270.000,344.667
270.667,345.000
271.333,345.333
272.000,345.667
272.000,346.000
272.333,346.000
273.000,346.333
273.333,346.667
273.667,347.000
274.333,347.000
274.667,347.333
275.333,347.667
275.667,347.667
276.000,348.000
276.333,348.667
276.667,349.000
277.000,349.000
277.667,349.333
278.000,349.667
278.333,350.000
279.000,350.333
279.333,350.667
280.000,351.000
280.333,351.333
280.667,351.333
281.000,351.667
281.333,352.333
281.667,352.667
282.000,352.667
282.667,353.000
283.000,353.333
283.333,353.667
284.333,354.000
284.667,354.333
285.000,354.667
285.000,355.000
285.667,355.333
286.000,355.333
286.667,355.667
287.000,356.000
287.333,356.000
288.000,356.333
288.000,356.667
288.667,357.000
289.333,357.333
289.667,357.667
290.333,358.000
291.000,358.667
291.333,358.667
291.667,359.000
292.000,359.333
292.667,359.667
293.000,360.000
293.333,360.000
293.667,360.333
294.333,360.667
294.667,361.000
295.000,361.000
295.667,361.667
296.000,362.000
297.000,362.333
297.333,362.667
298.000,363.333
298.333,363.333
299.000,363.667
299.333,364.000
300.000,364.667
300.667,365.000
301.000,365.000
301.333,365.333
301.667,365.667
302.000,365.667
302.333,366.000
302.333,366.333
302.667,366.667
303.000,366.667
303.333,367.000
303.667,367.333
304.333,367.333
304.667,367.667
305.000,368.000
305.333,368.000
305.333,368.000
305.667,368.000
306.000,368.000
306.333,368.000
306.667,368.333
307.000,368.333
307.667,368.667
308.000,368.667
308.333,368.667
308.667,368.667
309.000,368.667
309.000,369.000
309.667,369.000
310.000,369.333
310.333,369.333
310.667,369.667
311.000,369.667
311.000,370.000
311.667,370.000
312.000,370.333
312.333,370.333
312.667,370.333
313.000,370.333
313.333,371.000
313.667,371.333
314.000,371.333
314.000,371.667
314.333,371.667
314.667,372.000
315.000,372.333
315.333,372.333
315.667,372.667
316.000,373.000
316.333,373.000
317.000,373.667
317.333,374.000
317.667,374.333
318.000,374.667
318.333,375.000
319.333,375.333
319.667,375.667
320.000,376.000
320.333,376.000
320.667,376.333
321.000,376.333
321.667,377.000
322.000,377.000
322.333,377.333
322.333,377.667
322.667,377.667
323.333,378.333
323.667,378.667
324.667,379.000
325.667,379.667
326.667,380.000
326.667,380.333
327.000,380.333
327.333,380.667
327.333,381.000
327.667,381.000
327.667,381.333
328.000,381.333
328.000,381.667
328.333,381.667
328.333,382.000
329.000,382.333
329.000,382.667
329.333,383.000
329.667,383.333
329.667,383.667
329.667,384.000
330.000,384.333
330.333,384.333
330.667,385.000
330.667,385.333
331.000,385.667
331.000,386.000
331.333,386.333
331.333,386.667
331.667,387.000
332.000,387.333
332.333,387.667
332.333,388.000
332.667,388.333
332.667,388.667
333.000,388.667
333.000,389.000
333.333,389.667
333.333,390.000
333.333,390.333
333.667,390.333
334.000,391.000
334.333,391.667
334.667,391.667
335.333,392.000
335.333,392.333
335.333,392.667
335.667,393.000
336.333,393.333
336.333,394.000
336.667,394.333
336.667,394.667
337.000,395.000
337.000,395.333
337.333,395.667
337.667,395.667
337.667,396.000
338.333,396.667
338.333,397.000
338.333,397.333
338.667,397.667
338.667,398.000
339.000,398.333
339.333,398.667
339.667,399.333
340.000,399.667
340.333,400.000
340.667,400.667
340.667,401.000
341.000,401.333
341.333,401.667
341.667,402.000
341.667,402.333
342.333,403.000
342.667,403.333
342.667,403.667
343.000,404.000
343.000,404.667
343.333,404.667
343.333,405.333
343.667,406.000
343.667,406.333
344.000,406.667
344.000,407.000
344.333,407.333
344.333,407.667
344.333,408.000
344.333,408.333
344.667,408.667
345.000,409.333
345.000,409.667
345.000,410.000
345.333,410.000
345.333,410.333
345.667,410.667
345.667,411.333
346.000,411.667
346.333,412.000
346.333,412.333
346.667,412.667
346.667,413.000
347.000,413.333
347.000,413.667
347.333,414.333
347.667,414.333
347.667,414.667
348.000,415.000
348.333,415.333
348.333,415.667
348.667,415.667
348.667,416.000
349.000,416.333
349.000,416.667
349.333,417.000
349.667,417.333
350.000,417.667
350.333,417.667
350.333,418.000
350.667,418.000
350.667,418.333
351.000,418.333
351.333,418.667
351.333,419.000
351.667,419.000
351.667,419.333
352.000,419.667
352.333,420.000
352.667,420.333
353.000,420.333
353.333,420.333
353.333,420.667
353.667,420.667
353.667,421.000
354.000,421.000
354.333,421.000
354.333,421.333
354.667,421.333
355.000,421.667
355.333,421.667
355.667,421.667
356.000,421.667
356.333,421.667
356.667,421.667
357.000,421.667
357.333,421.667
357.667,421.667
358.000,421.667
358.333,421.333
358.667,421.333
358.667,421.000
358.667,421.000
358.667,420.333
359.333,420.333
359.333,420.000
359.667,419.333
359.667,419.000
360.000,418.667
360.333,418.333
360.333,418.000
360.667,418.000
360.667,417.667
360.667,417.333
361.000,417.000
361.000,416.667
361.000,416.333
361.333,416.000
361.333,415.667
361.333,415.333
361.667,415.333
361.667,414.667
361.667,414.333
361.667,413.667
361.667,413.333
361.667,412.667
361.333,412.333
361.333,412.000
361.000,411.333
361.000,411.000
361.000,410.000
360.667,409.667
360.333,409.000
360.000,408.333
359.667,407.667
359.667,407.000
359.333,406.667
359.000,406.333
358.667,405.667
358.333,405.333
358.000,405.000
357.667,404.333
357.667,404.000
357.333,403.667
357.000,403.333
357.000,403.000
356.667,402.667
356.667,402.333
356.000,401.667
355.667,401.667
355.333,401.333
355.000,401.333
355.000,401.000
354.667,400.667
354.667,400.000
354.333,400.000
354.000,399.333
354.000,399.000
353.667,398.667
353.667,398.333
353.667,398.000
353.667,397.667
353.333,397.333
353.333,397.000
353.333,396.667
353.333,396.333
353.333,396.000
353.000,395.333
353.000,395.000
353.000,394.667
353.000,394.333
353.000,394.000
352.667,394.000
352.667,393.667
352.333,392.667
352.333,392.333
352.333,392.000
352.333,391.667
352.000,391.333
352.000,390.333
351.667,389.667
351.333,389.000
351.333,388.333
351.333,387.333
351.333,387.000
351.333,386.667
351.333,386.333
351.000,386.000
351.000,385.333
351.000,385.000
350.667,384.667
350.667,384.333
350.667,384.000
350.667,383.333
350.667,383.000
350.667,382.333
350.333,382.000
350.333,381.667
350.333,381.000
350.333,380.333
350.333,380.000
350.333,379.333
350.333,378.667
350.333,378.333
350.333,378.000
350.333,377.667
350.333,377.333
350.333,376.667
350.333,376.333
349.667,374.667
349.667,374.333
349.667,373.667
349.667,373.000
349.667,372.667
349.667,372.333
349.333,372.000
349.333,371.333
349.333,370.667
349.333,370.333
349.333,370.000
349.333,369.667
349.000,369.000
349.000,368.667
349.000,368.333
349.000,368.000
349.000,367.667
349.000,367.333
349.000,366.667
349.000,366.000
349.000,365.667
348.667,365.333
348.667,365.000
348.667,364.333
348.667,364.000
348.667,363.667
348.667,363.333
348.667,363.000
348.667,362.667
348.667,362.000
348.667,361.667
348.667,361.333
348.667,360.667
348.667,360.333
348.667,359.667
348.667,359.333
348.667,359.000
348.667,358.667
348.667,358.333
349.000,357.667
349.333,356.333
349.667,355.667
349.667,355.333
349.667,355.000
349.667,354.333
350.000,354.000
350.000,353.333
350.333,353.000
350.333,352.667
350.667,351.667
350.667,351.000
350.667,350.667
351.000,350.333
351.333,349.667
351.667,349.333
352.000,348.667
352.000,348.000
352.333,348.000
352.333,347.667
352.333,347.333
352.667,347.000
352.667,346.667
353.000,346.000
353.000,345.333
353.333,345.000
353.667,344.667
353.667,344.333
354.000,344.333
354.000,344.000
354.000,343.667
354.333,343.333
354.333,343.333
354.667,343.000
355.333,342.000
355.667,341.333
356.000,341.000
356.000,340.667
356.333,340.667
356.333,340.333
356.333,339.667
356.667,339.333
356.667,339.000
357.000,338.667
357.000,338.333
357.333,338.000
358.000,337.667
358.000,337.333
358.333,337.000
358.667,336.333
359.000,335.667
359.000,335.333
359.000,335.000
359.000,334.667
359.333,334.333
359.333,333.667
359.667,333.333
359.667,333.000
360.000,332.333
360.333,332.000
360.667,331.333
360.667,331.000
360.667,330.333
361.000,330.000
361.333,329.000
361.667,329.000
362.000,328.333
362.333,327.333
362.667,326.333
363.000,325.667
363.000,325.000
363.333,324.333
363.667,323.667
364.000,323.000
364.333,322.333
364.667,321.667
365.000,320.667
365.333,320.000
366.000,319.000
366.667,318.333
367.000,317.667
368.333,315.333
369.000,314.000
369.667,313.000
369.667,312.333
370.333,311.333
370.667,310.333
371.000,309.667
371.333,309.333
371.667,309.000
372.000,308.667
372.333,308.333
372.333,308.000
372.667,307.667
372.667,307.333
372.667,307.000
373.000,307.000
373.333,306.667
373.333,306.000
373.333,305.667
373.667,305.333
374.000,304.667
374.333,304.333
374.667,304.333
374.667,304.000
375.000,303.667
375.333,302.667
375.667,302.333
376.333,301.333
376.333,300.333
376.667,299.333
377.000,298.667
377.667,298.333
378.000,297.667
378.333,297.000
379.000,296.667
379.333,296.000
379.667,295.333
379.667,295.000
380.000,294.000
380.000,293.667
380.333,292.667
380.333,292.333
380.667,291.667
380.667,290.333
381.000,290.000
381.333,289.000
381.333,288.333
381.667,287.667
381.667,287.000
382.000,286.333
382.000,286.000
382.333,285.333
382.333,284.667
382.667,284.000
383.000,283.000
383.333,282.333
383.667,282.000
383.667,280.333
384.667,279.333
384.667,279.000
385.333,278.333
385.333,277.333
385.667,277.000
385.667,276.333
386.000,276.000
386.000,275.667
386.000,275.333
386.000,275.000
386.333,273.667
386.333,273.333
386.667,272.667
387.000,271.667
387.333,270.667
387.333,270.000
387.667,269.333
388.000,268.333
388.333,268.000
388.667,266.333
388.667,266.000
389.000,265.000
389.000,264.333
389.333,262.667
389.667,261.667
390.000,261.333
390.667,260.333
391.000,258.000
391.333,257.000
391.333,256.000
391.667,255.000
392.000,254.333
392.333,252.667
393.000,251.667
393.000,251.000
393.333,250.333
393.667,249.667
393.667,249.000
394.000,248.667
394.000,248.000
394.333,247.667
394.333,247.000
394.333,246.333
394.667,245.667
394.667,245.333
395.000,244.333
395.000,243.667
395.333,243.000
395.333,242.667
395.667,241.667
395.667,240.667
396.000,240.333
396.000,239.667
396.333,239.000
396.667,238.333
396.667,238.000
397.000,237.667
397.000,237.000
397.333,236.667
397.333,236.333
397.667,236.000
397.667,235.667
398.000,234.333
398.333,233.667
398.667,233.000
399.000,231.333
399.000,231.000
399.333,230.667
399.333,230.000
399.667,229.667
399.667,229.333
400.000,228.667
400.000,228.333
400.333,228.333
400.333,227.667
400.667,227.333
401.000,226.667
401.000,226.333
401.667,225.333
401.667,225.000
402.000,224.667
402.000,224.333
402.333,224.000
402.333,223.333
402.333,223.000
402.667,222.667
403.000,222.000
403.333,221.000
403.333,220.667
403.667,220.000
404.000,219.000
404.333,218.667
404.333,218.000
404.333,217.667
404.667,217.000
405.000,216.000
405.333,215.667
405.333,215.333
405.667,215.000
406.000,214.333
406.333,213.667
406.333,213.333
406.667,213.000
407.000,212.333
407.000,212.000
407.333,211.333
407.333,211.000
407.667,210.000
408.333,209.667
408.667,209.000
408.667,208.667
409.000,208.333
409.333,207.667
409.667,207.000
410.000,206.333
410.333,205.667
410.667,205.000
411.000,204.667
411.000,204.333
411.667,203.000
412.000,202.667
412.000,202.000
412.333,200.333
413.000,198.667
413.333,198.333
413.667,197.667
414.000,197.333
415.000,196.000
415.000,195.333
415.333,195.000
415.667,194.000
416.000,192.667
416.333,192.333
416.667,191.667
416.667,191.333
417.000,190.667
417.333,190.000
417.333,189.333
418.333,188.000
418.333,187.667
418.667,187.000
418.667,186.667
419.000,186.000
419.333,185.333
419.333,184.667
419.667,184.333
420.000,183.667
420.000,183.000
420.333,182.333
420.667,181.667
421.000,181.333
421.333,180.667
421.667,180.000
421.667,179.667
422.000,179.000
422.000,178.667
422.333,178.333
422.667,177.667
422.667,177.333
423.000,176.333
423.333,175.667
423.667,175.000
424.000,174.000
424.667,173.333
424.667,173.000
425.000,172.667
425.333,172.333
425.667,171.333
425.667,171.000
426.000,170.333
426.000,170.000
426.333,169.667
426.333,169.333
426.667,169.333
426.667,169.000
427.000,168.333
427.333,168.000
427.333,167.667
427.667,167.000
428.000,166.667
428.333,166.000
428.667,165.333
429.000,165.000
429.333,164.667
429.667,164.333
430.000,163.667
430.667,163.000
431.000,162.333
431.333,161.667
432.333,159.667
432.667,159.333
433.000,159.000
433.333,158.333
433.667,158.000
433.667,157.667
434.000,157.333
434.000,157.000
434.333,157.000
434.333,156.667
434.667,156.333
435.000,156.000
435.000,155.333
435.333,155.000
435.667,154.667
436.000,154.000
436.000,153.667
436.333,153.667
436.667,153.333
437.000,153.000
437.333,152.667
437.333,152.333
437.667,152.000
438.000,151.667
438.333,151.333
438.333,151.000
438.667,151.000
439.333,150.000
439.667,149.667
439.667,149.333
440.000,149.000
440.333,149.000
440.333,148.667
440.667,148.667
441.000,148.333
441.333,148.000
441.667,147.667
442.000,147.333
442.333,147.333
442.333,147.000
443.333,146.667
443.667,146.000
444.000,145.667
444.000,145.333
444.333,145.000
444.667,144.333
445.000,144.333
445.000,144.000
445.333,144.000
445.667,143.667
446.000,143.000
446.333,142.667
446.667,142.333
447.000,142.000
447.000,141.667
447.333,141.667
447.667,141.333
448.000,141.000
448.333,140.667
448.667,140.000
449.000,139.667
449.000,139.333
449.333,139.000
449.667,139.000
449.667,138.667
450.000,138.333
450.333,138.000
450.333,137.667
450.667,137.333
451.000,137.000
451.333,137.000
451.333,136.667
451.667,136.000
452.333,136.000
452.333,135.333
452.667,134.667
453.333,134.333
453.667,134.000
454.000,133.667
454.333,133.667
454.333,133.333
454.333,133.000
454.333,132.667
454.667,132.333
455.000,132.333
455.000,132.000
455.333,131.667
455.333,131.333
455.667,131.000
456.000,131.000
456.000,130.667
456.333,130.333
456.333,130.000
456.667,129.667
457.000,129.333
457.000,129.000
457.333,128.667
457.333,128.333
458.333,127.667
458.333,127.333
458.667,127.000
459.000,126.333
459.333,125.333
459.667,125.000
460.333,124.333
461.000,123.333
461.000,123.000
461.333,122.333
461.667,122.000
461.667,121.333
462.000,121.000
462.333,120.667
462.333,120.333
462.667,120.000
462.667,119.667
463.000,119.667
463.000,119.333
463.333,119.000
463.333,118.667
463.333,118.333
463.667,118.333
463.667,118.000
463.667,117.667
463.667,117.667
464.000,117.333
464.000,117.000
464.333,117.000
464.333,116.667
464.667,116.333
464.667,116.000
