X,Y
510.250,938.000
510.000,938.250
509.500,938.750
509.250,939.250
509.000,939.500
508.750,940.000
508.500,940.250
508.000,940.500
507.750,941.000
507.500,941.000
506.750,942.000
506.250,942.250
505.750,943.000
505.250,943.500
505.000,943.750
504.750,944.000
504.500,944.250
504.250,944.500
504.000,944.500
503.750,945.000
503.500,945.000
503.500,945.250
503.500,945.500
503.500,945.750
503.250,946.000
503.250,946.250
503.250,946.500
503.250,947.250
502.750,947.750
502.750,948.000
502.750,948.250
502.750,948.500
502.750,949.000
502.250,950.000
502.250,950.500
502.000,951.250
502.000,951.750
502.000,952.000
501.750,952.250
501.750,952.500
501.750,952.750
502.000,953.000
502.250,953.000
502.750,953.250
503.000,953.250
503.500,953.500
504.000,953.750
504.250,954.250
504.750,954.500
505.000,954.750
505.750,955.250
506.500,955.500
507.000,956.000
507.500,956.250
508.000,956.500
508.500,956.750
509.000,957.250
509.000,957.500
509.500,957.500
509.750,958.250
510.250,958.500
510.250,958.750
510.500,959.250
510.750,959.750
510.750,960.000
511.000,960.250
511.250,960.750
511.500,961.000
511.750,961.500
511.750,961.750
512.000,962.250
512.250,963.250
512.500,963.750
512.500,964.000
512.500,964.750
512.500,965.000
512.500,965.750
512.750,966.500
512.750,967.000
512.750,967.250
513.000,967.500
513.000,968.000
513.250,968.750
513.250,969.000
513.250,969.250
513.250,970.000
513.500,971.000
513.500,972.000
513.500,972.500
513.500,973.000
513.500,973.750
513.750,974.750
513.750,975.500
514.000,975.750
514.000,976.250
514.000,977.000
514.500,977.500
514.500,978.000
514.750,978.250
514.750,979.500
515.000,980.250
515.250,980.750
515.500,981.250
515.750,982.000
516.250,982.500
516.500,983.500
516.750,984.250
517.000,985.000
517.250,985.250
517.250,985.750
517.500,985.750
517.500,986.000
518.000,986.750
518.250,987.250
519.000,988.250
519.000,989.000
519.250,989.250
519.750,989.750
520.500,990.750
521.000,991.250
521.000,992.000
521.250,992.000
521.500,992.500
522.000,993.000
522.500,993.500
522.750,994.250
523.250,994.750
523.500,995.500
523.750,996.250
524.000,996.500
524.000,996.750
524.250,997.500
524.500,997.750
524.750,998.500
525.500,999.000
525.500,999.750
525.750,1000.250
526.000,1000.750
526.250,1001.000
526.250,1001.250
526.500,1001.500
526.750,1001.750
527.000,1002.250
527.250,1002.750
527.500,1003.250
527.750,1003.500
528.000,1004.000
528.500,1004.500
528.750,1005.000
528.750,1005.750
529.000,1006.000
529.250,1006.250
529.500,1006.750
529.750,1007.250
530.500,1008.000
531.000,1008.500
531.500,1008.750
531.750,1009.000
532.000,1009.250
532.500,1009.500
532.750,1009.750
533.250,1010.250
533.500,1010.500
534.250,1011.000
535.000,1011.250
535.750,1011.500
536.250,1011.750
537.250,1012.500
538.000,1013.000
538.500,1013.500
539.250,1014.000
540.250,1014.000
541.500,1014.750
542.000,1015.000
542.750,1015.500
543.500,1016.000
544.750,1016.500
545.250,1016.750
545.750,1017.000
546.250,1017.250
546.750,1017.750
547.250,1018.250
548.250,1019.000
549.250,1019.500
550.250,1019.750
551.250,1020.250
551.500,1020.750
551.750,1020.750
552.250,1021.750
552.500,1022.000
553.000,1022.500
553.250,1022.750
553.500,1023.250
553.750,1023.500
554.000,1023.750
554.000,1024.000
554.750,1024.500
555.250,1025.000
555.500,1025.500
556.500,1027.000
556.750,1027.500
557.000,1028.000
557.250,1028.500
557.250,1028.750
557.500,1028.750
557.500,1029.250
558.000,1030.000
558.000,1030.500
558.250,1031.000
558.250,1031.250
558.250,1031.750
558.250,1032.000
558.500,1032.250
558.500,1032.750
558.750,1033.000
559.000,1033.500
559.500,1034.250
559.750,1035.000
559.750,1035.500
560.000,1035.750
560.000,1036.000
560.000,1036.250
560.250,1037.000
560.500,1037.250
560.750,1038.250
560.750,1038.500
561.000,1038.750
561.000,1039.250
561.500,1040.000
562.250,1040.250
562.750,1041.000
563.000,1041.500
563.250,1041.750
563.500,1042.250
563.750,1042.500
564.250,1043.000
564.500,1043.000
564.500,1043.250
564.750,1043.250
565.000,1043.500
565.500,1044.250
566.000,1044.500
566.750,1045.000
567.250,1045.250
567.750,1045.500
568.500,1045.750
569.000,1045.750
569.250,1046.000
569.750,1046.500
570.500,1047.500
571.500,1048.000
571.750,1048.250
572.000,1048.500
572.750,1048.750
573.250,1049.250
573.750,1049.500
574.000,1049.750
574.500,1050.000
575.250,1050.500
575.500,1050.750
576.000,1051.000
576.250,1051.250
576.250,1051.500
576.500,1052.000
577.000,1052.500
577.250,1053.000
577.750,1053.250
579.250,1054.750
579.750,1055.500
580.750,1056.750
581.000,1057.250
581.250,1057.750
581.500,1058.250
581.750,1058.500
582.000,1058.750
582.250,1059.000
582.250,1059.250
582.500,1059.500
583.000,1060.500
583.250,1061.000
583.500,1061.250
583.750,1062.000
583.750,1062.500
584.250,1063.250
584.250,1064.000
584.750,1064.750
584.750,1065.250
585.000,1065.500
585.000,1066.500
585.250,1067.000
585.500,1067.750
585.500,1068.000
585.500,1068.250
586.000,1069.250
586.000,1069.500
586.500,1070.250
586.500,1070.500
587.000,1071.000
587.000,1071.250
587.250,1071.750
587.500,1072.250
587.750,1072.750
588.500,1073.500
589.000,1074.000
590.000,1075.500
590.500,1076.000
591.500,1077.750
592.000,1078.500
592.500,1079.250
592.750,1080.000
593.000,1080.500
593.250,1081.000
593.500,1081.750
594.000,1082.000
594.250,1082.500
594.500,1082.750
594.750,1083.000
594.750,1083.500
595.000,1084.000
595.250,1084.250
595.750,1084.500
596.000,1085.500
596.250,1085.750
597.000,1087.000
597.750,1087.750
598.750,1088.500
599.250,1089.250
599.500,1089.500
599.750,1089.500
600.500,1090.000
601.000,1090.250
601.750,1090.750
601.750,1091.000
602.000,1091.000
602.250,1091.000
602.250,1091.250
602.500,1091.500
602.750,1091.500
603.000,1091.750
603.250,1091.750
603.500,1091.750
603.750,1091.750
604.250,1091.750
604.500,1091.750
604.750,1091.250
605.250,1091.000
605.500,1090.750
606.500,1089.750
607.500,1089.000
608.250,1088.500
609.250,1088.000
610.000,1087.500
610.500,1087.000
611.000,1087.000
611.250,1086.750
611.500,1086.500
612.250,1086.000
613.000,1085.000
613.750,1084.250
614.750,1082.750
615.250,1082.250
615.250,1082.000
615.750,1081.500
616.000,1081.000
616.250,1080.750
616.500,1080.750
617.000,1080.250
617.750,1079.750
618.250,1079.250
618.750,1078.750
618.750,1078.500
619.000,1078.250
619.250,1078.000
619.500,1077.750
619.750,1077.750
620.000,1077.500
620.250,1077.250
620.500,1077.000
620.750,1077.000
621.000,1076.750
621.500,1076.500
622.000,1076.000
622.750,1075.750
623.000,1075.500
623.500,1075.250
623.750,1075.250
624.000,1075.250
624.250,1075.000
625.250,1074.750
626.250,1074.250
627.250,1074.000
628.250,1073.750
629.250,1073.500
630.000,1073.250
630.250,1073.250
630.500,1073.000
630.750,1073.000
631.250,1073.000
631.500,1072.500
632.500,1072.500
633.000,1072.500
633.250,1072.250
633.500,1072.250
635.000,1072.000
636.000,1071.500
636.250,1071.500
636.750,1071.000
637.250,1070.750
637.500,1070.750
637.750,1070.500
638.500,1070.250
639.250,1069.750
639.750,1069.500
640.250,1069.250
640.750,1068.750
641.250,1068.500
641.750,1068.000
642.250,1067.750
642.750,1067.500
643.000,1067.250
643.500,1067.250
643.500,1067.000
644.000,1067.000
644.500,1067.000
644.750,1067.000
645.250,1067.000
646.000,1067.000
646.750,1067.000
648.000,1066.750
649.000,1066.750
650.000,1066.500
650.500,1066.500
651.500,1066.250
652.500,1065.750
653.250,1065.750
653.750,1065.750
655.500,1065.500
656.000,1065.500
656.500,1065.250
657.000,1065.250
657.250,1065.250
658.250,1064.750
659.250,1064.750
660.500,1064.750
661.250,1064.500
662.250,1064.500
663.000,1064.500
663.250,1064.500
663.500,1064.500
663.750,1064.500
664.000,1064.500
664.500,1064.500
665.000,1064.750
665.500,1064.750
666.500,1064.750
667.000,1064.750
667.250,1064.750
667.500,1064.750
667.750,1064.750
668.250,1064.750
668.500,1064.750
669.250,1065.000
670.000,1065.500
671.000,1065.750
671.500,1065.750
672.500,1065.750
673.250,1065.750
674.000,1066.000
674.500,1066.000
675.000,1066.000
675.500,1066.000
675.750,1066.000
676.500,1066.000
677.000,1066.000
677.750,1066.250
678.500,1066.250
679.250,1066.250
679.750,1066.250
680.000,1066.250
680.500,1066.500
682.000,1066.750
683.750,1066.750
685.250,1067.000
687.500,1067.000
688.250,1067.000
688.500,1067.000
689.750,1067.000
690.500,1067.250
691.500,1067.250
692.750,1067.250
693.500,1067.250
694.000,1067.500
694.250,1067.500
695.250,1067.750
696.250,1068.000
697.500,1068.000
698.250,1068.000
698.750,1068.000
699.000,1068.000
699.250,1068.000
699.500,1068.000
700.250,1068.000
701.250,1068.250
702.500,1068.250
704.500,1068.000
705.500,1068.000
706.500,1068.000
707.250,1068.000
707.750,1068.000
709.250,1068.000
711.000,1068.000
712.750,1068.000
715.000,1068.000
716.500,1068.000
717.250,1068.000
717.750,1068.000
718.500,1068.000
719.750,1068.000
721.250,1068.000
722.500,1068.000
723.750,1067.750
724.250,1067.750
724.500,1067.750
725.000,1067.750
725.750,1067.750
726.500,1067.750
728.250,1067.750
729.250,1067.750
731.000,1067.750
732.250,1067.750
733.000,1067.750
734.250,1067.750
735.500,1068.000
736.500,1068.000
737.000,1068.250
737.750,1068.250
738.250,1068.250
738.750,1068.250
739.000,1068.250
740.000,1068.250
741.000,1068.500
741.750,1068.500
742.500,1068.500
742.750,1068.500
743.250,1068.500
743.500,1068.500
744.000,1068.500
744.250,1068.750
745.000,1068.750
746.250,1068.750
747.250,1068.750
748.250,1068.500
749.250,1068.250
749.750,1068.250
750.500,1068.000
750.750,1068.000
751.500,1068.000
752.000,1067.750
753.000,1067.750
754.000,1067.250
755.000,1067.000
757.000,1066.000
757.750,1066.000
758.250,1065.750
759.000,1065.500
759.500,1065.250
761.000,1065.250
762.250,1064.750
762.750,1064.500
764.000,1064.250
764.750,1064.000
765.000,1063.750
765.250,1063.750
765.500,1063.750
765.750,1063.750
766.000,1063.500
766.250,1063.500
767.000,1063.250
767.750,1063.000
768.500,1062.750
769.000,1062.500
769.750,1062.000
770.000,1061.750
770.250,1061.250
770.750,1061.000
771.500,1060.250
772.500,1059.250
773.250,1058.250
774.250,1057.000
775.250,1055.000
775.500,1054.000
776.000,1053.500
776.000,1052.750
776.750,1052.250
777.000,1051.750
777.500,1050.750
778.000,1049.250
778.750,1048.000
779.500,1046.750
779.750,1046.000
780.250,1045.500
780.500,1045.000
781.250,1044.000
781.500,1043.250
782.000,1042.750
782.500,1042.000
783.000,1041.250
783.750,1041.000
784.750,1040.250
785.500,1039.750
786.000,1039.000
787.000,1038.000
787.500,1037.500
788.250,1037.000
788.750,1036.500
789.500,1036.000
790.250,1035.500
790.750,1035.000
791.000,1034.500
791.250,1034.250
792.500,1032.750
793.250,1032.000
793.750,1030.750
794.750,1029.750
795.000,1029.250
795.250,1028.750
795.500,1027.750
796.250,1026.750
796.750,1025.750
797.250,1025.000
797.500,1024.000
797.750,1023.500
798.000,1023.250
798.250,1022.750
799.000,1021.750
799.500,1020.750
799.750,1019.750
800.250,1018.750
800.500,1018.000
801.000,1017.000
801.500,1016.250
802.000,1015.500
802.500,1014.750
803.000,1014.000
803.750,1013.000
804.250,1012.500
804.500,1012.000
804.750,1011.500
805.750,1009.500
806.500,1008.500
807.250,1007.750
807.500,1007.250
807.750,1007.000
808.250,1006.500
808.500,1006.250
809.000,1005.500
809.500,1004.500
810.250,1003.500
810.750,1002.250
811.000,1001.750
811.250,1001.500
811.250,1001.250
811.750,1000.750
812.000,1000.250
812.500,999.750
813.000,999.500
813.750,998.750
813.750,998.500
814.500,998.000
815.250,997.250
816.000,996.500
817.000,995.750
818.250,995.000
819.500,994.500
821.250,993.500
823.250,992.500
824.750,991.500
825.500,990.750
827.000,990.000
827.750,989.500
828.750,989.500
829.250,989.250
829.500,989.250
830.250,989.000
830.500,989.000
831.250,988.500
831.750,988.250
832.750,987.750
833.000,987.750
833.250,987.750
833.500,987.500
834.000,987.250
834.500,986.750
835.250,986.250
835.500,986.000
836.000,985.750
836.250,985.500
837.500,985.250
838.250,984.500
839.250,983.500
839.750,982.250
840.000,981.750
840.000,981.250
840.250,980.750
841.000,980.000
841.500,979.000
841.750,978.250
842.000,977.500
842.250,977.000
842.500,975.250
843.500,972.250
843.750,971.000
844.000,970.000
844.000,968.500
844.250,967.250
844.500,966.000
844.750,965.250
845.000,964.500
845.250,964.000
845.250,963.250
845.750,961.750
846.000,961.000
846.500,960.500
846.500,960.000
846.750,959.750
847.000,959.500
847.500,957.750
848.000,957.000
848.250,956.000
849.000,954.500
849.000,954.000
849.250,953.250
849.750,952.250
849.750,950.500
850.000,949.500
850.250,948.000
850.250,947.250
850.250,947.000
850.250,946.500
850.250,946.250
850.500,945.500
850.500,944.250
850.500,943.250
850.500,942.250
850.500,941.750
850.500,941.250
850.500,940.750
850.500,940.500
850.500,940.000
850.500,938.750
850.500,937.500
850.500,936.250
850.500,935.500
850.500,935.250
850.500,934.500
850.500,933.500
850.250,932.750
850.000,932.000
850.000,931.000
850.000,929.750
850.000,929.000
849.750,927.750
849.750,927.000
849.750,926.000
849.500,925.250
849.500,925.000
849.250,924.500
849.250,924.000
849.000,923.250
848.750,922.250
848.500,921.250
848.250,920.500
848.250,920.000
847.500,918.750
847.000,917.500
846.250,915.500
845.750,914.500
845.500,913.500
845.250,913.000
845.000,912.750
844.750,912.500
844.250,911.750
843.500,910.500
843.250,909.500
842.500,908.500
842.250,908.000
842.250,907.500
841.500,906.250
841.250,905.500
840.750,904.500
840.500,904.250
840.250,903.750
840.000,903.500
839.500,902.500
839.000,901.000
838.000,898.750
837.500,897.750
837.000,897.250
837.000,897.000
837.000,896.500
836.500,895.500
835.500,894.000
835.000,892.250
834.750,891.750
834.500,891.000
834.000,890.500
833.250,889.000
832.500,887.750
832.250,886.750
831.750,886.250
831.500,885.750
831.250,885.500
831.000,885.000
830.750,884.500
830.250,883.250
829.750,882.250
829.250,881.250
829.250,880.750
829.000,880.500
828.750,880.000
828.500,879.000
828.000,877.500
827.250,876.500
827.000,875.250
826.750,874.750
826.500,874.000
826.250,873.250
825.750,872.250
825.000,871.250
824.250,870.000
824.000,869.750
823.250,868.500
822.500,866.750
822.000,866.000
821.250,864.500
820.000,863.250
819.750,862.500
819.000,861.000
818.000,859.500
817.500,858.250
816.750,857.250
816.500,856.500
816.000,856.000
815.250,854.250
814.500,853.000
813.500,851.500
812.750,849.750
811.750,849.000
811.250,847.750
810.500,846.750
810.000,845.500
809.250,844.500
809.000,844.250
807.750,842.250
807.250,841.250
806.500,839.750
805.250,838.000
804.750,837.500
804.000,836.750
803.250,835.250
802.500,834.500
801.500,833.250
801.000,832.750
800.250,831.750
799.500,831.000
798.750,830.250
798.000,829.250
797.500,828.750
796.750,828.000
796.250,827.250
795.500,826.250
794.500,825.250
794.250,825.000
794.000,824.750
793.750,824.250
793.000,823.750
792.250,823.250
791.750,822.750
791.000,821.750
790.500,821.500
790.000,821.000
789.250,820.250
788.750,819.750
788.500,819.500
788.000,819.000
787.750,818.500
786.750,817.000
785.750,816.000
785.000,815.250
783.750,814.250
783.250,813.750
782.750,813.000
781.500,812.250
780.750,811.750
780.250,811.000
779.750,810.750
779.500,810.250
779.000,810.000
779.000,809.750
777.750,808.500
777.000,808.000
776.250,807.250
776.000,806.750
775.250,805.750
774.500,805.000
773.750,804.250
773.000,803.500
772.750,803.250
771.750,802.250
771.000,801.000
770.250,800.000
768.750,799.000
768.500,798.750
767.750,798.000
767.000,797.500
766.250,797.000
765.500,796.500
764.250,795.500
763.500,795.000
762.750,794.750
762.000,794.250
761.000,793.500
760.000,793.000
759.250,792.750
757.750,792.000
756.250,791.250
754.750,790.250
753.750,789.750
751.750,788.500
750.500,788.250
749.250,787.750
748.250,787.250
747.000,786.750
746.250,786.500
745.000,786.000
743.500,785.250
742.250,784.750
741.250,784.500
739.500,784.000
738.250,783.250
737.250,783.000
736.000,782.250
734.250,781.000
732.250,780.500
731.250,780.250
729.500,779.750
729.000,779.500
728.250,779.250
727.250,778.500
726.000,778.250
725.250,777.750
724.000,777.500
723.000,777.250
722.750,777.000
722.500,777.000
721.250,776.500
719.500,776.250
718.750,776.000
718.000,775.750
717.500,775.750
716.750,775.500
715.750,775.500
715.250,775.250
714.750,775.250
714.250,775.250
713.500,774.750
712.500,774.500
711.750,774.500
711.250,774.250
711.000,774.250
710.750,774.250
709.750,774.000
709.000,774.000
708.250,773.750
706.750,773.500
706.000,773.500
705.250,773.250
704.250,773.000
702.500,772.750
701.250,772.500
699.750,772.250
699.000,772.250
697.750,772.000
696.000,772.000
694.000,771.500
692.000,771.000
690.750,771.000
690.000,770.750
688.500,770.750
686.750,770.500
685.750,770.250
684.750,770.000
683.750,769.750
682.000,769.500
680.750,769.250
679.750,768.750
678.500,768.500
677.500,768.250
676.250,768.000
675.000,767.750
674.000,767.500
672.250,767.250
670.750,766.750
669.250,766.500
668.000,766.000
667.500,765.750
666.750,765.750
666.250,765.500
665.000,765.250
663.500,764.750
661.750,764.500
660.250,764.250
658.000,764.000
657.000,764.000
655.500,763.750
654.500,763.750
652.750,763.500
651.750,763.250
650.750,763.000
649.750,762.750
648.250,762.500
647.250,762.500
646.250,762.500
645.750,762.500
644.500,762.250
643.250,762.250
641.750,762.250
640.500,762.250
638.250,762.250
636.750,762.250
635.750,762.000
635.000,762.000
634.500,762.000
633.750,762.000
632.500,762.000
632.000,762.000
631.750,762.000
631.250,762.000
630.250,762.000
629.750,761.750
629.000,761.750
628.750,761.750
628.250,761.750
627.500,761.750
626.750,761.750
626.500,761.750
625.500,761.500
624.750,761.500
624.500,761.500
624.000,761.500
623.750,761.500
623.250,761.500
622.500,761.250
622.250,761.250
622.000,761.250
621.750,761.250
621.250,761.250
620.750,761.250
620.500,761.250
