X,Y
324,773
324,774
324,775
324,776
325,777
325,778
325,779
325,780
325,781
325,782
325,783
326,784
326,785
326,787
326,788
326,789
327,790
327,791
327,792
327,793
327,794
328,795
328,796
329,797
329,798
329,799
329,800
329,801
330,802
330,803
331,803
331,804
331,805
332,805
332,806
332,807
333,807
333,809
333,810
334,810
334,811
334,812
335,813
335,814
335,815
335,816
335,817
335,818
335,819
336,820
336,821
337,821
337,822
337,823
337,824
337,825
337,826
338,827
338,828
338,829
338,830
338,831
339,831
339,832
339,833
339,834
339,835
340,835
340,836
340,837
340,838
340,839
341,839
341,840
341,841
342,841
342,842
342,843
343,843
343,844
343,845
343,846
344,847
344,848
345,849
345,850
345,851
347,851
347,852
347,853
347,854
347,855
348,855
349,856
349,857
350,858
351,858
351,859
351,860
351,861
352,861
352,862
353,862
353,863
354,864
355,865
355,866
355,867
356,868
356,869
357,869
357,871
358,871
359,871
359,872
359,873
361,873
361,874
362,874
363,875
364,875
364,876
365,877
366,877
367,878
367,879
368,880
369,880
369,881
370,881
370,882
371,882
371,883
372,883
373,885
374,886
374,887
375,887
375,888
375,889
376,889
376,890
377,891
377,892
377,893
378,893
379,895
380,896
380,897
381,897
381,898
381,899
382,900
383,901
383,902
383,903
383,904
384,905
384,906
385,906
385,907
385,908
385,909
385,910
386,911
387,912
387,913
388,914
388,915
389,915
389,916
389,917
390,917
390,918
391,919
391,920
391,921
392,921
392,922
393,922
393,923
393,924
394,924
394,925
395,925
395,926
396,927
397,927
398,927
399,927
401,929
402,929
403,929
404,929
405,929
406,929
407,929
407,928
408,928
409,928
410,928
411,927
412,927
413,927
415,927
417,927
418,926
419,926
420,926
421,925
422,925
423,925
424,925
425,925
425,924
425,923
426,923
427,923
427,922
428,922
428,921
429,921
430,920
431,920
431,919
432,919
433,919
434,919
435,919
436,919
437,919
438,919
439,920
440,921
441,921
443,921
444,922
445,922
446,923
447,923
448,923
449,924
450,924
451,924
451,925
452,925
453,925
454,925
455,925
456,925
457,925
457,926
458,926
459,926
460,926
460,927
461,927
462,927
463,927
464,927
465,927
466,928
467,928
469,928
471,929
472,929
473,929
474,929
475,929
475,930
476,930
477,930
477,931
478,931
479,931
479,932
480,932
481,933
482,933
483,933
483,934
483,935
484,935
485,935
485,936
486,936
487,936
487,937
488,937
489,937
489,938
490,938
491,938
491,939
492,939
493,939
494,940
494,941
495,941
495,942
496,943
497,943
498,943
499,945
500,946
501,946
502,945
503,944
503,943
504,942
504,941
505,941
505,940
506,939
507,939
507,938
507,937
508,937
508,936
509,936
509,935
510,934
510,933
511,933
511,932
511,931
512,931
512,930
513,930
513,929
513,928
513,927
513,926
514,925
514,924
515,923
515,922
515,921
515,920
516,919
516,918
516,917
517,917
517,916
517,915
517,914
517,913
517,912
517,911
517,910
517,909
517,908
518,907
518,906
518,905
518,904
518,903
518,902
518,901
518,900
518,899
518,898
518,897
518,896
518,895
519,895
519,893
519,892
519,891
519,890
519,889
519,888
519,887
519,886
519,885
521,885
521,884
521,883
521,882
521,881
521,880
521,879
522,878
522,877
522,876
522,875
523,875
523,873
523,872
523,871
523,870
523,869
524,869
524,868
525,867
525,865
525,864
525,863
526,863
526,862
526,861
526,860
526,859
527,859
527,858
527,857
527,856
527,855
527,854
527,853
527,851
527,850
527,849
528,848
528,847
528,846
528,845
528,844
529,843
529,842
529,841
529,840
529,839
529,838
529,837
529,836
529,835
529,834
529,833
529,832
529,831
529,830
529,829
529,828
529,827
530,827
530,826
530,825
530,824
530,823
531,823
531,822
531,821
531,820
531,819
531,818
531,817
531,816
531,815
531,814
532,813
532,812
533,811
533,810
533,809
533,808
533,807
533,806
533,805
533,804
534,803
534,802
534,801
535,800
535,799
535,798
535,797
536,797
536,796
536,795
537,795
537,794
537,793
538,793
538,792
538,791
539,791
539,790
540,789
541,788
541,787
542,787
542,786
543,785
543,784
544,784
544,783
545,783
545,782
546,782
547,781
547,780
547,779
548,779
549,779
549,778
550,777
551,777
551,776
552,775
553,775
554,774
555,774
555,773
556,773
557,773
558,772
559,771
560,771
561,771
562,771
563,771
564,770
565,770
566,769
568,769
570,769
571,769
572,769
573,769
573,768
574,768
575,768
577,768
577,767
578,767
579,767
580,767
581,767
582,767
583,767
584,766
585,766
587,766
588,766
589,766
590,765
591,765
592,765
593,765
594,765
595,765
596,764
597,764
598,764
599,764
599,763
600,763
601,763
602,763
603,763
603,762
604,762
606,761
607,761
608,761
609,761
610,761
611,761
612,761
613,761
614,761
615,761
616,761
617,761
618,761
619,761
619,760
620,760
621,760
622,760
623,760
624,760
625,760
626,760
627,760
628,760
629,760
630,760
631,760
632,760
633,760
634,760
635,760
636,759
637,759
639,759
640,759
641,759
642,759
643,759
644,759
645,759
646,759
647,759
648,759
649,759
650,759
651,759
652,759
653,759
654,759
655,759
656,759
657,759
658,759
659,759
660,759
661,759
662,759
663,759
663,760
665,760
666,760
667,760
668,761
669,761
670,761
671,761
672,761
673,761
674,761
675,762
676,762
677,763
678,763
679,763
680,763
681,764
681,765
683,765
684,766
685,766
685,767
686,767
687,767
688,767
689,768
690,769
691,769
692,769
693,769
693,770
694,770
695,771
697,771
699,771
699,772
700,772
701,772
702,772
703,773
704,774
705,774
706,775
707,775
709,775
710,775
711,775
711,776
712,776
713,776
713,777
714,777
715,777
716,777
717,777
717,778
718,778
719,778
719,779
720,779
721,779
722,779
723,780
724,780
725,781
726,781
727,782
728,782
729,783
730,783
731,784
733,784
734,785
735,785
736,785
737,785
737,786
738,786
739,787
740,787
741,787
742,787
743,787
743,788
743,789
744,789
745,789
746,790
747,790
747,791
748,791
749,792
749,793
750,793
751,793
751,794
752,794
752,795
753,795
754,795
754,796
755,796
755,797
756,797
757,798
758,798
759,798
759,799
760,799
761,799
761,800
761,801
762,801
762,802
763,802
763,803
764,803
765,803
765,804
766,805
767,805
767,806
768,806
768,807
769,807
770,807
770,808
771,808
771,809
772,809
773,809
773,810
774,810
775,811
776,811
777,811
778,812
779,812
779,813
780,813
781,813
782,814
783,814
783,815
784,815
785,816
785,817
786,817
787,817
787,818
788,818
788,819
789,819
790,819
790,820
791,820
791,821
792,822
793,823
794,823
794,824
795,825
795,827
796,827
797,828
797,829
797,830
798,831
799,832
799,833
799,834
799,835
800,835
800,836
801,837
801,838
801,839
801,840
802,841
803,842
803,843
803,844
804,845
805,846
805,847
806,847
806,848
806,849
807,850
807,851
807,852
808,852
808,853
809,853
809,854
809,855
809,856
810,857
810,858
811,858
811,859
812,860
812,861
813,861
813,862
813,863
814,863
815,864
815,865
816,865
817,866
818,867
819,867
819,868
820,868
820,869
821,869
822,869
823,870
823,871
824,871
825,871
825,872
826,873
826,874
827,874
827,875
828,876
828,877
829,877
830,878
831,878
831,879
832,879
833,879
833,880
834,881
835,881
835,882
836,882
837,883
838,883
838,884
839,884
839,885
840,885
841,885
842,885
843,885
844,884
844,883
845,883
845,882
845,881
845,880
845,879
846,878
846,877
846,876
846,875
847,875
847,874
847,873
847,872
847,871
848,870
848,869
849,869
849,868
849,867
850,866
850,865
851,864
851,863
851,862
851,861
852,861
852,860
852,859
853,858
853,857
853,856
853,855
853,854
854,854
854,853
854,852
855,851
855,849
856,848
856,847
856,846
857,845
857,844
858,844
858,843
859,843
859,842
859,841
859,840
860,839
861,839
861,838
861,837
862,837
863,836
863,835
863,834
864,834
864,833
865,833
865,832
865,831
866,831
866,830
867,829
867,828
868,827
869,827
869,826
870,825
871,825
871,824
872,823
873,823
873,822
874,821
875,821
875,820
876,820
876,819
877,819
877,818
878,818
879,817
880,817
880,816
881,816
881,815
882,815
882,814
883,814
883,813
884,813
885,813
885,812
885,811
886,811
887,811
887,809
888,809
889,809
890,808
891,808
891,807
891,806
893,806
893,805
894,804
895,803
896,803
896,802
897,802
899,801
899,800
900,799
901,799
902,798
903,798
903,797
904,796
905,796
905,795
906,795
907,795
907,794
908,794
909,794
909,793
910,793
911,793
912,793
913,793
914,793
915,793
916,793
917,793
918,793
919,793
920,793
921,793
922,793
923,793
924,793
925,793
926,793
927,793
928,793
928,792
929,792
930,792
931,792
931,793
932,793
933,793
934,793
935,793
936,793
937,793
938,793
938,794
939,794
940,795
941,795
942,795
943,795
944,796
945,796
946,796
947,797
948,797
949,797
950,798
951,798
951,799
952,799
953,799
954,799
955,800
956,800
957,800
957,801
958,801
959,801
961,801
961,802
962,802
963,802
964,802
966,802
967,802
967,803
968,803
969,803
970,803
971,803
972,803
973,803
974,803
975,803
976,803
977,803
978,803
979,803
981,803
982,803
983,803
984,803
985,803
986,803
987,803
989,803
990,803
991,803
992,803
993,803
995,803
996,803
997,803
998,803
999,803
1000,803
1001,802
1001,801
1002,800
1003,800
1003,799
1004,799
1005,798
1005,797
1006,797
1006,796
1007,795
1007,794
1008,793
1008,792
1008,791
1009,791
1009,790
1009,789
1009,788
1009,787
1009,786
1009,785
1009,784
1009,783
1009,782
1009,781
1010,780
1010,779
1010,777
1010,776
1010,775
1010,773
1010,772
1010,771
1010,770
1010,769
1010,768
1010,767
1011,766
1011,765
1011,764
1011,763
1011,762
1011,761
1011,760
1011,759
1011,758
1011,757
1011,756
1011,755
1011,754
1011,753
1010,751
1009,750
1009,749
1009,748
1009,747
1009,746
1008,745
1007,744
1007,743
1006,742
1006,741
1005,741
1004,741
1004,740
1004,739
1003,739
1002,739
1001,738
1000,737
999,737
998,737
998,736
997,735
996,735
995,735
995,734
995,733
994,733
993,733
993,732
992,731
991,731
991,730
991,729
990,729
990,728
989,727
989,726
988,725
988,724
988,723
987,723
987,722
987,721
986,721
986,719
986,718
986,717
985,717
985,716
985,715
985,714
984,712
984,711
983,710
983,709
983,708
983,707
982,707
981,706
981,705
981,704
980,703
979,703
979,702
979,701
979,700
978,698
977,697
977,696
976,695
975,695
975,694
975,693
975,692
974,692
974,691
973,691
973,690
973,689
972,688
971,687
970,687
970,686
969,685
969,684
969,683
968,683
968,682
967,681
967,680
967,679
966,679
965,679
965,678
965,677
964,677
963,676
963,675
962,675
962,674
961,674
961,673
960,672
960,671
959,671
959,670
958,669
957,668
957,667
956,667
956,666
955,665
954,665
954,664
953,663
952,662
951,661
950,661
950,660
949,660
949,659
948,659
947,658
947,657
946,657
945,657
944,656
943,656
943,655
942,655
941,655
940,654
939,653
938,653
937,652
937,651
936,651
935,651
934,650
933,650
933,649
932,649
931,649
931,648
929,648
929,647
928,647
927,647
927,646
926,646
925,646
925,645
924,645
923,644
922,643
921,643
919,642
918,642
917,641
916,641
915,640
914,639
913,639
912,638
911,638
910,637
909,637
908,637
907,637
906,637
905,637
905,636
905,635
904,635
903,635
903,634
903,633
902,633
901,633
900,632
900,631
899,631
899,630
898,630
897,629
896,629
895,628
895,627
894,627
893,627
893,626
892,625
891,625
891,624
890,623
889,623
888,622
888,621
887,621
886,620
885,619
884,619
883,619
883,618
882,617
882,616
881,616
881,615
881,614
880,614
880,613
879,613
879,612
879,611
878,611
878,610
878,609
877,609
877,608
877,607
876,606
875,605
875,604
875,603
875,602
874,601
873,600
873,599
873,598
873,597
872,596
872,595
871,595
871,594
871,593
871,592
870,592
870,591
870,590
870,589
870,588
869,587
869,586
869,585
869,584
869,583
869,582
869,581
869,580
869,579
869,578
868,577
868,576
868,575
868,574
868,573
868,572
868,571
867,571
867,570
867,569
867,568
867,567
867,566
867,565
867,564
867,563
867,562
867,561
866,561
866,560
866,559
866,558
866,557
865,556
865,555
865,554
865,553
865,552
865,551
864,550
864,549
863,549
863,547
862,546
862,545
861,545
861,544
861,543
860,543
859,543
858,543
857,543
856,542
855,542
854,542
853,542
853,541
852,541
851,541
850,541
849,541
848,541
848,540
847,540
846,540
845,540
845,539
844,539
843,539
842,538
841,537
840,537
839,536
838,535
837,535
836,535
835,534
835,533
834,533
833,532
832,531
831,531
830,531
829,530
828,529
827,529
826,528
825,528
825,527
824,527
823,527
823,526
823,525
822,525
821,525
821,524
820,523
819,523
818,523
818,522
817,521
816,521
815,520
815,519
814,519
814,518
813,518
813,517
812,517
811,516
811,515
810,515
809,514
809,513
808,513
807,513
807,512
806,511
805,511
805,510
804,510
804,509
803,509
803,508
802,507
801,507
801,506
801,505
800,505
800,504
800,503
799,503
799,502
799,501
798,501
798,500
797,499
797,498
797,497
796,497
795,497
795,496
795,495
794,495
793,495
793,494
793,493
792,493
792,492
792,491
791,491
791,490
791,489
790,489
789,488
789,487
788,487
788,486
788,485
787,485
787,484
786,484
786,483
785,482
785,481
784,481
784,480
783,479
782,478
781,477
781,476
779,475
779,474
779,473
778,472
778,471
777,471
777,470
776,470
776,469
775,469
775,468
774,467
773,466
773,465
772,464
771,463
771,462
770,461
769,461
769,460
768,460
768,459
767,459
767,458
766,457
765,456
765,455
764,455
764,454
764,453
763,453
763,451
762,451
761,451
761,450
761,449
760,449
759,448
759,447
758,447
758,446
757,446
757,445
756,444
756,443
755,443
755,442
754,441
753,440
753,439
752,439
752,438
751,437
751,436
750,435
749,434
749,433
748,433
747,432
747,431
746,430
745,429
745,428
743,426
743,425
742,425
742,424
741,423
741,422
740,421
739,421
739,420
739,419
738,419
738,418
737,418
737,417
737,416
736,415
735,414
735,413
734,412
734,411
734,410
734,409
733,409
733,408
733,407
733,406
732,405
732,404
732,403
731,403
731,402
731,401
731,399
731,397
731,396
731,395
731,394
731,393
731,392
731,391
731,390
731,389
731,388
731,387
