X,Y
950.000,1151.500
951.750,1153.000
952.750,1153.250
954.000,1154.250
954.750,1155.250
955.750,1156.000
957.000,1156.750
957.750,1157.500
958.250,1158.000
959.250,1158.750
959.750,1159.500
960.500,1160.250
962.500,1161.000
963.750,1161.750
964.500,1162.250
965.000,1162.750
966.000,1163.250
966.250,1163.750
967.000,1164.000
967.500,1164.500
968.000,1164.750
968.500,1165.000
969.000,1165.750
969.250,1166.000
969.750,1166.250
970.000,1166.500
970.500,1167.000
971.000,1167.500
971.250,1167.750
972.500,1168.750
973.000,1169.250
973.500,1169.500
974.250,1170.250
975.000,1170.500
976.250,1171.250
977.000,1171.750
978.500,1172.500
979.250,1173.000
980.250,1173.750
981.750,1175.000
982.750,1175.500
983.750,1176.500
984.500,1176.750
985.250,1177.250
986.000,1177.750
987.000,1178.250
988.000,1178.500
988.500,1179.000
988.750,1179.250
989.250,1179.750
990.000,1179.750
991.000,1180.500
991.500,1180.750
992.000,1181.000
992.750,1181.500
993.000,1181.750
993.750,1181.750
994.250,1182.000
994.750,1182.000
995.750,1182.000
996.000,1182.000
997.250,1182.000
998.250,1182.000
999.500,1182.000
1001.000,1182.000
1001.750,1182.000
1002.250,1182.000
1003.000,1182.000
1003.750,1182.000
1005.500,1182.000
1007.000,1182.000
1007.750,1182.000
1009.250,1182.000
1010.750,1182.000
1012.250,1182.000
1013.500,1182.000
1014.000,1182.000
1015.250,1182.000
1018.000,1182.000
1020.500,1182.000
1022.750,1182.000
1024.750,1182.000
1025.250,1182.000
1026.000,1182.000
1026.750,1182.000
1027.250,1182.000
1028.000,1182.000
1029.500,1182.000
1031.000,1182.000
1032.250,1182.000
1036.000,1182.000
1037.750,1182.000
1041.250,1182.000
1043.500,1182.000
1045.250,1182.000
1047.250,1182.000
1052.750,1182.000
1055.500,1182.000
1059.000,1182.000
1060.250,1182.000
1061.500,1182.000
1062.250,1182.000
1062.750,1182.000
1064.000,1182.000
1065.250,1182.000
1066.250,1182.000
1066.750,1182.000
1067.000,1182.000
1067.250,1182.000
1067.500,1182.000
1067.750,1182.000
1068.000,1182.000
1068.250,1182.000
1068.500,1182.000
1068.750,1182.000
1069.000,1182.000
1069.250,1182.000
1069.750,1182.000
1070.000,1182.000
1070.750,1182.000
1071.000,1182.000
1071.250,1182.000
1071.500,1182.000
1071.750,1182.000
1072.250,1182.000
1072.500,1182.000
1073.000,1182.000
1073.750,1182.000
1074.500,1182.000
1075.500,1182.000
1076.000,1181.250
1076.250,1181.000
1076.750,1180.500
1077.000,1180.000
1077.500,1179.500
1078.000,1179.000
1078.250,1179.000
1078.500,1178.750
1079.000,1178.750
1079.500,1178.750
1079.750,1178.500
1080.000,1178.500
1080.500,1178.500
1080.750,1178.500
1081.000,1178.250
1081.500,1178.250
1081.750,1178.250
1082.000,1178.250
1082.500,1178.000
1083.000,1177.750
1083.500,1177.750
1083.750,1177.500
1084.250,1177.500
1084.750,1177.250
1085.500,1177.000
1085.750,1176.750
1086.250,1176.500
1086.500,1176.500
1086.750,1176.250
1087.500,1176.250
1088.000,1176.000
1088.250,1175.750
1088.750,1175.250
1090.000,1174.750
1090.500,1174.500
1091.250,1174.000
1091.750,1173.750
1092.500,1173.500
1093.250,1173.000
1094.500,1172.250
1095.250,1171.750
1095.750,1171.500
1096.250,1171.250
1096.750,1171.000
1097.250,1170.750
1097.750,1170.500
1098.750,1170.000
1099.500,1169.500
1099.750,1169.250
1100.250,1169.000
1100.750,1168.750
1102.250,1168.250
1102.500,1167.750
1103.000,1167.750
1105.000,1166.750
1106.000,1166.250
1107.250,1166.000
1107.750,1165.500
1108.500,1165.000
1109.000,1164.500
1109.750,1164.250
1110.250,1164.000
1110.500,1163.750
1110.750,1163.500
1111.250,1163.250
1111.500,1163.000
1111.750,1162.750
1112.000,1162.750
1112.250,1162.500
1112.500,1162.500
1113.000,1162.000
1113.750,1161.750
1114.250,1160.500
1115.000,1159.750
1116.500,1157.750
1117.250,1156.250
1118.000,1154.750
1118.500,1153.750
1119.000,1153.000
1119.250,1152.500
1119.500,1152.500
1119.750,1152.250
1120.000,1151.750
1120.250,1151.500
1120.750,1151.000
1121.000,1150.500
1121.250,1150.250
1121.500,1149.750
1121.750,1149.250
1122.500,1148.500
1123.000,1147.750
1124.500,1146.750
1125.000,1146.000
1125.250,1145.250
1126.000,1144.250
1126.250,1144.000
1127.000,1143.250
1127.250,1142.750
1127.750,1142.250
1128.500,1141.750
1129.000,1141.500
1130.000,1141.000
1130.500,1140.750
1131.250,1140.250
1133.000,1139.000
1133.750,1138.250
1134.750,1138.000
1136.000,1137.250
1136.500,1137.000
1137.000,1136.500
1137.500,1136.250
1137.750,1136.250
1138.250,1136.000
1138.750,1136.000
1139.500,1135.750
1140.000,1135.750
1140.750,1135.500
1141.250,1135.250
1142.500,1135.000
1143.250,1134.750
1144.500,1134.250
1145.500,1134.250
1146.750,1133.750
1147.750,1133.750
1148.250,1133.500
1149.000,1133.250
1149.750,1133.250
1150.750,1133.000
1151.750,1133.000
1152.250,1133.000
1153.000,1132.750
1153.750,1132.750
1154.750,1132.500
1155.250,1132.250
1155.750,1132.250
1156.250,1132.000
1158.000,1131.750
1159.250,1131.500
1160.250,1131.250
1161.000,1131.000
1162.000,1131.000
1163.250,1130.500
1164.250,1130.500
1164.500,1130.000
1164.750,1129.750
1165.000,1129.250
1165.250,1129.000
1165.750,1129.000
1166.250,1128.500
1166.750,1128.000
1167.250,1127.500
1167.500,1126.500
1167.750,1125.250
1168.000,1123.750
1168.000,1123.250
1168.000,1122.750
1168.000,1122.000
1168.000,1121.000
1168.000,1119.250
1167.750,1117.250
1167.250,1114.000
1166.750,1111.500
1166.500,1109.750
1166.250,1109.000
1166.250,1108.250
1166.000,1107.750
1165.750,1105.750
1165.250,1104.000
1165.000,1102.500
1164.500,1100.250
1164.000,1098.500
1163.750,1097.500
1163.500,1097.250
1163.500,1096.750
1163.250,1096.500
1162.750,1095.500
1162.500,1094.250
1162.000,1093.500
1161.750,1092.250
1161.500,1091.500
1161.250,1090.500
1161.000,1089.000
1160.750,1088.500
1160.250,1087.250
1159.750,1086.250
1159.250,1085.500
1158.750,1084.500
1158.250,1083.250
1157.750,1082.000
1156.500,1079.750
1155.750,1078.000
1155.500,1077.500
1155.250,1077.000
1154.500,1076.250
1154.250,1075.000
1153.500,1074.250
1153.000,1073.500
1152.500,1072.500
1151.750,1070.750
1151.250,1070.250
1151.000,1069.500
1150.750,1069.250
1150.500,1068.500
1150.000,1068.000
1149.250,1066.750
1148.500,1065.000
1147.750,1063.500
1147.000,1061.500
1146.000,1059.750
1145.000,1057.750
1144.250,1056.750
1144.000,1056.000
1143.500,1055.500
1143.000,1054.500
1142.750,1054.000
1142.000,1053.250
1141.500,1052.250
1140.750,1051.000
1140.000,1050.000
1139.500,1049.000
1139.250,1048.500
1138.750,1048.250
1138.500,1047.750
1138.250,1047.250
1137.750,1047.000
1136.750,1045.750
1136.000,1044.750
1135.250,1043.250
1134.500,1042.500
1134.250,1042.000
1134.000,1041.750
1133.500,1041.250
1133.000,1040.500
1132.750,1040.000
1131.750,1038.750
1131.000,1037.750
1130.500,1036.750
1129.750,1035.500
1129.000,1034.000
1128.250,1033.250
1127.750,1032.750
1127.250,1032.000
1127.000,1031.500
1126.000,1030.250
1124.750,1028.500
1123.500,1027.750
1122.500,1027.000
1121.250,1026.500
1120.500,1026.000
1119.500,1025.000
1118.000,1024.000
1117.250,1023.250
1116.250,1022.750
1115.500,1022.500
1114.500,1021.750
1113.250,1021.250
1112.250,1021.000
1111.000,1020.250
1110.500,1020.000
1109.750,1019.750
1109.000,1019.250
1108.000,1018.750
1107.500,1018.750
1107.250,1018.750
1106.750,1018.750
1105.500,1018.500
1104.500,1018.500
1103.500,1018.000
1102.250,1017.750
1100.750,1017.250
1100.250,1017.000
1099.750,1017.000
1099.000,1016.750
1098.500,1016.750
1097.750,1016.500
1097.250,1016.500
1096.500,1016.250
1094.500,1015.750
1092.250,1015.500
1090.750,1015.000
1089.500,1014.750
1088.750,1014.750
1087.250,1014.250
1085.500,1014.000
1082.750,1013.750
1080.250,1013.500
1078.000,1013.500
1076.000,1013.500
1075.000,1013.500
1073.500,1013.500
1071.500,1013.500
1069.250,1013.750
1067.000,1013.750
1062.500,1013.750
1058.500,1013.750
1056.500,1013.750
1055.750,1013.500
1055.000,1013.250
1054.500,1013.250
1054.000,1013.250
1053.250,1013.000
1052.500,1012.750
1052.000,1012.750
1051.000,1012.500
1050.000,1012.250
1049.250,1012.000
1047.500,1011.250
1046.000,1010.500
1045.250,1010.000
1044.250,1009.250
1042.500,1008.500
1040.750,1007.500
1040.000,1007.000
1039.500,1006.500
1039.000,1006.250
1037.500,1004.500
1036.250,1003.250
1034.500,1001.000
1032.750,1000.250
1031.750,999.500
1031.000,998.750
1030.750,998.500
1030.250,998.250
1029.750,997.750
1029.500,997.500
1029.000,996.750
1028.000,995.750
1027.250,994.750
1026.500,993.250
1026.000,992.750
1025.500,992.250
1025.250,992.000
1024.750,991.250
1024.000,990.750
1023.250,989.750
1022.500,988.500
1022.000,987.750
1021.500,987.000
1021.250,986.250
1020.750,985.500
1020.000,984.500
1019.500,984.000
1019.250,984.000
1019.250,983.750
1019.000,983.750
